round, avgFit, bestFit, avgNode, bestNode, bestBotName
100,0.7270590829718082,0.9496143958868895,382.8333333333333,363,sampleex.X_GPbot_100_27
101,0.7738910444137412,0.9496919917864476,369.2,363,sampleex.X_GPbot_101_5
102,0.7431126790349958,0.9101068999028182,373.76666666666665,366,sampleex.X_GPbot_102_10
103,0.742828382055038,0.9155206286836935,366.93333333333334,387,sampleex.X_GPbot_103_3
104,0.6915232857386455,0.8901461574728902,372.8,373,sampleex.X_GPbot_104_22
105,0.6890551013557016,0.9740740740740741,371.6,314,sampleex.X_GPbot_105_10
106,0.6819454539614979,0.9374684820978316,360.43333333333334,373,sampleex.X_GPbot_106_18
107,0.7303031870000322,0.9272546088689586,360.8333333333333,334,sampleex.X_GPbot_107_28
108,0.7767493012286292,0.9285,359.5,361,sampleex.X_GPbot_108_7
109,0.7703265926662662,0.9280719280719281,358.46666666666664,311,sampleex.X_GPbot_109_3
110,0.7698183120953961,0.9080793420416062,339.6333333333333,348,sampleex.X_GPbot_110_25
111,0.7657640746172,0.9193069306930693,345.8666666666667,299,sampleex.X_GPbot_111_18
112,0.7130909437099792,0.9089156626506024,344.8333333333333,400,sampleex.X_GPbot_112_1
113,0.7773834622164884,0.9269634817408704,367.03333333333336,385,sampleex.X_GPbot_113_19
114,0.7958890767557679,0.9491786447638604,366.26666666666665,400,sampleex.X_GPbot_114_7
115,0.7523080885743811,0.8796853308653401,381.46666666666664,362,sampleex.X_GPbot_115_15
116,0.7429378008858992,0.96875,369.56666666666666,400,sampleex.X_GPbot_116_29
117,0.7660534610513756,0.9127680311890838,382.3,419,sampleex.X_GPbot_117_5
118,0.8278785164142195,0.965950759559979,384.23333333333335,431,sampleex.X_GPbot_118_26
119,0.8010206583430347,0.9241895261845386,398.06666666666666,419,sampleex.X_GPbot_119_15
120,0.8147742671464958,0.9477726574500768,385.43333333333334,419,sampleex.X_GPbot_120_18
121,0.8352265584669457,0.9121785540999515,389.76666666666665,407,sampleex.X_GPbot_121_19
122,0.7970555972602685,0.9277942631058358,386.8,350,sampleex.X_GPbot_122_15
123,0.7400453785190176,0.9147894221351616,383.56666666666666,358,sampleex.X_GPbot_123_10
124,0.7175007475938643,0.9168297455968689,391.73333333333335,433,sampleex.X_GPbot_124_13
125,0.8280300059909222,0.9601449275362319,360.8333333333333,316,sampleex.X_GPbot_125_12
126,0.7558968184235785,0.9119649805447471,350.6333333333333,316,sampleex.X_GPbot_126_19
127,0.7653019606760074,0.9678778304370721,354.3,432,sampleex.X_GPbot_127_9
128,0.6877465906958804,0.9233067729083665,375.73333333333335,463,sampleex.X_GPbot_128_4
129,0.732314274307311,0.9360523665659617,390.2,400,sampleex.X_GPbot_129_1
130,0.7009656974133903,0.9223156853043047,411.56666666666666,452,sampleex.X_GPbot_130_14
