round,avgFit,bestFist,avgNode,bestNode,bestBotName
311,0.641525060409844,0.8545661917993029,465.1333333333333,339,sampleex.X_GPbot_311_27
312,0.6571993336170031,0.8308385861988992,440.73333333333335,514,sampleex.X_GPbot_312_1
313,0.615292518602016,0.842999551138886,444.73333333333335,422,sampleex.X_GPbot_313_8
314,0.6690425498757331,0.8034821856528157,465.46666666666664,254,sampleex.X_GPbot_314_28
315,0.6934062207209496,0.8265747477989503,436.1666666666667,408,sampleex.X_GPbot_315_27
316,0.6175559264562799,0.8008921833361254,438.4,404,sampleex.X_GPbot_316_6
317,0.6146506696074993,0.8033679871843195,464.56666666666666,404,sampleex.X_GPbot_317_0
318,0.6423336350157173,0.8326645125506281,470.3666666666667,521,sampleex.X_GPbot_318_5
319,0.6133117233108913,0.8151417033472909,438.76666666666665,514,sampleex.X_GPbot_319_1
320,0.6563725338603424,0.828021358945259,426.4,514,sampleex.X_GPbot_320_0
321,0.6549482321490039,0.8022996249270097,418.96666666666664,265,sampleex.X_GPbot_321_19
322,0.6798280804062281,0.8394846833213402,398.23333333333335,272,sampleex.X_GPbot_322_24
323,0.6506710583229893,0.8301337939945999,443.26666666666665,443,sampleex.X_GPbot_323_3
324,0.6905938782558393,0.8639109509085019,463.4,357,sampleex.X_GPbot_324_12
325,0.7070811901349489,0.8284536027656154,444.3,507,sampleex.X_GPbot_325_27
326,0.6929329234292694,0.7904987945864196,433.76666666666665,496,sampleex.X_GPbot_326_20
327,0.6960417359125852,0.8261450609610757,414.1333333333333,434,sampleex.X_GPbot_327_4
328,0.6725093126094692,0.8308942344086266,451.5,503,sampleex.X_GPbot_328_17
329,0.6094503902580589,0.8104136510600107,482.6,462,sampleex.X_GPbot_329_21
330,0.6318423529492739,0.8322718207366453,489.8,525,sampleex.X_GPbot_330_26
331,0.6310220736447447,0.8071888479121099,496.4,525,sampleex.X_GPbot_331_0
332,0.6081923337528706,0.8091879215109659,513.5333333333333,515,sampleex.X_GPbot_332_2
333,0.5931808245679218,0.8205567113751111,514.4333333333333,519,sampleex.X_GPbot_333_23
334,0.5530782021415998,0.8068678203366065,499.93333333333334,495,sampleex.X_GPbot_334_2
335,0.6397894914635222,0.7945609626448523,498.46666666666664,531,sampleex.X_GPbot_335_12
336,0.5296779575036558,0.8110682040555336,488.53333333333336,548,sampleex.X_GPbot_336_11
337,0.568133154432641,0.7922146865689265,490.03333333333336,548,sampleex.X_GPbot_337_0
338,0.5889108604833841,0.8390832685665229,487.6666666666667,455,sampleex.X_GPbot_338_27
339,0.6475197934249198,0.8572468695617815,487.26666666666665,501,sampleex.X_GPbot_339_7
340,0.6101439656073407,0.8084024808737621,481.4,501,sampleex.X_GPbot_340_4
341,0.6275611433784746,0.8002672968737263,483.2,480,sampleex.X_GPbot_341_4
342,0.6294244714332705,0.8389127547723082,483.6,505,sampleex.X_GPbot_342_12
343,0.6814759773575274,0.8298775457852575,495.5,514,sampleex.X_GPbot_343_1
344,0.658860490795101,0.8048217460669288,462.56666666666666,514,sampleex.X_GPbot_344_1
345,0.6545364242550956,0.8304566009786724,463.73333333333335,573,sampleex.X_GPbot_345_13
346,0.6620258826298744,0.8123625938701243,455.8666666666667,510,sampleex.X_GPbot_346_14
347,0.6038860411050497,0.8132055270921287,429.93333333333334,444,sampleex.X_GPbot_347_23
348,0.6461977890958462,0.8284396793238248,423.06666666666666,514,sampleex.X_GPbot_348_8
349,0.641167076256122,0.8153485099405474,401.6,309,sampleex.X_GPbot_349_24
350,0.698651908852953,0.8133223186639279,388.23333333333335,436,sampleex.X_GPbot_350_17
351,0.6638528552698404,0.7950941796475698,387.96666666666664,514,sampleex.X_GPbot_351_29
352,0.6730088086023,0.8173815580229521,402.5,453,sampleex.X_GPbot_352_14
353,0.6432930153943698,0.8396084678412662,397.73333333333335,224,sampleex.X_GPbot_353_18
354,0.6194147003405931,0.8558038054665262,381.3666666666667,445,sampleex.X_GPbot_354_25
355,0.6393707019953597,0.7918003576835079,384.8,252,sampleex.X_GPbot_355_15
356,0.6445739272601891,0.8424950363119593,370.06666666666666,514,sampleex.X_GPbot_356_1
357,0.6698547233449106,0.8308987133665373,396.06666666666666,362,sampleex.X_GPbot_357_17
358,0.6811887211219905,0.8504051386932825,402.93333333333334,333,sampleex.X_GPbot_358_18
359,0.6511323540965314,0.8323026121061909,429.5,421,sampleex.X_GPbot_359_7
360,0.6908260170829201,0.8016961059050492,439.3666666666667,482,sampleex.X_GPbot_360_25
361,0.6777939984132747,0.8344478024498526,434.56666666666666,484,sampleex.X_GPbot_361_2
362,0.676919116604089,0.7878420829383409,444.3333333333333,533,sampleex.X_GPbot_362_15
363,0.6878274291191392,0.8496224803208824,447.8333333333333,485,sampleex.X_GPbot_363_11
364,0.6527180744911614,0.7895180885509464,418.8666666666667,338,sampleex.X_GPbot_364_12
365,0.6538333808767536,0.8579822186896825,428.96666666666664,485,sampleex.X_GPbot_365_7
366,0.5850771559667629,0.8146100843009337,432.0,321,sampleex.X_GPbot_366_19
367,0.6273083051671069,0.7883340332099662,435.93333333333334,539,sampleex.X_GPbot_367_26
368,0.5755592718885061,0.7992913120340814,459.0,387,sampleex.X_GPbot_368_9
369,0.5810616502807039,0.7746753401473142,446.8,374,sampleex.X_GPbot_369_18
370,0.6187525187144535,0.8235342073364943,428.9,374,sampleex.X_GPbot_370_0
371,0.623783082627297,0.8336650146832069,436.76666666666665,361,sampleex.X_GPbot_371_3
372,0.6112478906486809,0.8276441071394846,420.1666666666667,534,sampleex.X_GPbot_372_7
373,0.5901577913907377,0.7930206079749249,392.9,390,sampleex.X_GPbot_373_28
374,0.6058479871799961,0.7894599728473914,383.03333333333336,514,sampleex.X_GPbot_374_1
375,0.6556107779584277,0.7908527184013566,414.76666666666665,463,sampleex.X_GPbot_375_5
376,0.6725794150071621,0.8300158701056378,418.03333333333336,337,sampleex.X_GPbot_376_13
377,0.6817251424941718,0.8287274156830639,422.8333333333333,337,sampleex.X_GPbot_377_29
378,0.6750288280542373,0.8109324225424271,420.1,339,sampleex.X_GPbot_378_3
379,0.7047230876766014,0.815991372982304,419.76666666666665,429,sampleex.X_GPbot_379_28
380,0.6846002639666219,0.8196964003366666,439.93333333333334,487,sampleex.X_GPbot_380_20
381,0.6825949436234559,0.8410116186323844,452.26666666666665,323,sampleex.X_GPbot_381_28
382,0.7022941735297351,0.8286929229285973,461.1,352,sampleex.X_GPbot_382_19
383,0.6456959155810753,0.809605503841774,454.7,366,sampleex.X_GPbot_383_23
384,0.6540365889542724,0.7758879724950948,471.23333333333335,516,sampleex.X_GPbot_384_28
385,0.692386926591371,0.8055317383481486,505.4,589,sampleex.X_GPbot_385_2
386,0.6107323023874881,0.8379442281424255,504.1,500,sampleex.X_GPbot_386_22
387,0.6217348327314661,0.7784957075610962,478.7,393,sampleex.X_GPbot_387_17
388,0.6687690167721795,0.8104462720692861,451.96666666666664,514,sampleex.X_GPbot_388_9
389,0.6605459834428938,0.775600091503922,481.3,505,sampleex.X_GPbot_389_8
390,0.6768026070239618,0.8376330555619371,461.56666666666666,477,sampleex.X_GPbot_390_21
391,0.647838756879842,0.7912700275012029,458.7,510,sampleex.X_GPbot_391_15
392,0.6425402340653364,0.8080436700340906,447.6333333333333,426,sampleex.X_GPbot_392_2
393,0.6498599945969753,0.8418023207589457,430.6,514,sampleex.X_GPbot_393_1
394,0.6975105229245409,0.8583417085342996,444.3333333333333,540,sampleex.X_GPbot_394_10
395,0.6563911039691278,0.8028712562419278,444.46666666666664,506,sampleex.X_GPbot_395_15
396,0.6619735402486665,0.8231438104647499,467.1333333333333,514,sampleex.X_GPbot_396_1
397,0.6687547351669205,0.790109354634656,470.5,470,sampleex.X_GPbot_397_12
398,0.6982071152010495,0.8214846982385563,473.3666666666667,531,sampleex.X_GPbot_398_18
399,0.6282816922167076,0.8239193022112571,466.7,526,sampleex.X_GPbot_399_14
